"Work_Geo_Short" "Res_Geo_Short" "Year" "Total" "Drove.alone" "X2.person.carpool" "X3.person.carpool" "X4.person.carpool" "X5.or.6.person.carpool" "X7.or.more.person.carpool" "Bus" "Streetcar.or.trolley" "Subway" "Railroad" "Ferry" "Bicycle" "Walked" "Taxi" "Motorcycle" "Other" "Worked.at.home" "Source" "src" "dst"
"Nevada" "Ventura" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 29
"Nevada" "Sonoma" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 29
"Nevada" "Shasta" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 29
"Nevada" "San Joaquin" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 29
"Nevada" "Sacramento" 2016 245 215 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 29
"Nevada" "Lake" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 17 29
"Nevada" "Sierra" 2016 120 95 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 46 29
"Nevada" "El Dorado" 2016 280 280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 29
"Nevada" "Riverside" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 29
"Nevada" "Lassen" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 29
"Nevada" "Siskiyou" 2016 35 30 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 29
"Nevada" "Amador" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 29
"Nevada" "Yuba" 2016 970 750 170 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 29
"Nevada" "Alameda" 2016 25 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 29
"Nevada" "Plumas" 2016 35 20 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 29
"Nevada" "Nevada" 2016 29530 20985 1795 350 25 130 20 280 0 0 0 0 350 985 15 60 355 4180 "CTPP_A302103_5YR_2016" 29 29
"Nevada" "Yolo" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 29
"Nevada" "Butte" 2016 50 35 4 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 29
"Nevada" "Napa" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 29
"Nevada" "San Mateo" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 29
"Nevada" "Placer" 2016 3125 2700 280 40 0 20 0 25 0 0 0 0 0 0 0 0 60 0 "CTPP_A302103_5YR_2016" 31 29
"Orange" "Santa Clara" 2016 385 250 15 0 4 0 0 50 0 0 0 0 0 0 0 0 65 0 "CTPP_A302103_5YR_2016" 43 30
"Orange" "Placer" 2016 135 75 10 0 0 0 0 25 0 0 0 0 0 20 0 0 4 0 "CTPP_A302103_5YR_2016" 31 30
"Orange" "Sonoma" 2016 90 40 0 0 0 0 0 10 0 0 0 0 0 15 0 0 20 0 "CTPP_A302103_5YR_2016" 49 30
"Orange" "Ventura" 2016 1205 1050 80 0 25 0 0 0 0 0 50 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 30
"Orange" "Alameda" 2016 180 130 0 0 0 0 0 4 0 0 0 0 0 4 0 0 35 0 "CTPP_A302103_5YR_2016" 1 30
"Orange" "San Diego" 2016 13305 10465 1230 185 160 210 110 105 4 4 465 0 20 30 10 195 115 0 "CTPP_A302103_5YR_2016" 37 30
"Orange" "Butte" 2016 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 4 30
"Orange" "San Francisco" 2016 70 30 4 0 0 0 0 0 0 0 0 0 0 15 0 0 20 0 "CTPP_A302103_5YR_2016" 38 30
"Orange" "Santa Cruz" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 30
"Orange" "Kings" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 30
"Orange" "El Dorado" 2016 30 25 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 30
"Orange" "Monterey" 2016 75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 30
"Orange" "Sacramento" 2016 285 200 0 0 0 0 0 10 0 0 0 0 0 55 0 0 15 0 "CTPP_A302103_5YR_2016" 34 30
"Orange" "Shasta" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 30
"Orange" "Stanislaus" 2016 45 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 50 30
"Orange" "Riverside" 2016 74590 55010 10995 2600 1310 660 680 565 20 70 1665 0 50 155 0 425 385 0 "CTPP_A302103_5YR_2016" 33 30
"Orange" "Imperial" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 30
"Orange" "Mono" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 26 30
"Orange" "San Joaquin" 2016 100 85 0 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 "CTPP_A302103_5YR_2016" 39 30
"Orange" "Orange" 2016 1265070 982135 94975 14400 5530 2255 1520 28440 185 130 935 135 12505 27540 575 3865 9140 80810 "CTPP_A302103_5YR_2016" 30 30
"Orange" "Inyo" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 14 30
"Orange" "Contra Costa" 2016 180 145 15 0 0 0 0 4 0 0 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 7 30
"Orange" "Mendocino" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 30
"Orange" "Marin" 2016 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 21 30
"Orange" "Yolo" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 30
"Orange" "Tulare" 2016 90 60 15 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 30
"Orange" "Madera" 2016 35 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 20 30
"Orange" "Fresno" 2016 180 115 30 0 0 0 0 25 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 10 30
"Orange" "San Bernardino" 2016 36380 29160 4585 800 580 160 180 45 0 45 255 0 45 100 25 170 225 0 "CTPP_A302103_5YR_2016" 36 30
"Orange" "San Mateo" 2016 110 75 0 10 0 0 0 0 0 0 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 41 30
"Orange" "San Luis Obispo" 2016 95 45 35 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 30
"Orange" "Nevada" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 30
"Orange" "Solano" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 30
"Orange" "Kern" 2016 370 320 10 0 0 0 20 4 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 15 30
"Orange" "Los Angeles" 2016 191625 164455 15570 3485 1265 525 315 2490 20 125 435 20 515 715 35 490 1165 0 "CTPP_A302103_5YR_2016" 19 30
"Orange" "Napa" 2016 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 28 30
"Orange" "Humboldt" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 12 30
"Orange" "Del Norte" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 8 30
"Orange" "Santa Barbara" 2016 155 115 25 4 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 42 30
"Orange" "San Benito" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 30
"Placer" "Butte" 2016 195 170 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 31
"Placer" "Siskiyou" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 31
"Placer" "Stanislaus" 2016 130 130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 31
"Placer" "Fresno" 2016 115 65 40 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 31
"Placer" "Santa Barbara" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 31
"Placer" "Tehama" 2016 155 155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 31
"Placer" "Colusa" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 31
"Placer" "Yuba" 2016 2415 1890 320 70 70 20 0 4 0 0 0 0 0 0 0 40 0 0 "CTPP_A302103_5YR_2016" 58 31
"Placer" "Sutter" 2016 1475 1105 120 95 45 70 0 20 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 51 31
"Placer" "Monterey" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 31
"Placer" "Madera" 2016 25 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 31
"Placer" "Shasta" 2016 10 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 31
"Placer" "San Joaquin" 2016 340 300 35 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 31
"Placer" "Sierra" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 46 31
"Placer" "San Mateo" 2016 50 25 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 31
"Placer" "Mariposa" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 22 31
"Placer" "Marin" 2016 95 70 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 21 31
"Placer" "Napa" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 31
"Placer" "Alameda" 2016 155 90 55 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 31
"Placer" "Merced" 2016 50 40 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 31
"Placer" "Amador" 2016 255 175 25 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 "CTPP_A302103_5YR_2016" 3 31
"Placer" "San Luis Obispo" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 31
"Placer" "Calaveras" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 31
"Placer" "Sonoma" 2016 25 20 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 31
"Placer" "El Dorado" 2016 3970 3590 275 55 0 0 20 15 0 0 0 10 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 9 31
"Placer" "Placer" 2016 101345 76060 5760 930 515 160 20 700 0 10 65 15 855 2255 4 390 520 13090 "CTPP_A302103_5YR_2016" 31 31
"Placer" "Nevada" 2016 5240 4750 255 50 0 15 40 70 0 0 0 0 25 0 0 0 35 0 "CTPP_A302103_5YR_2016" 29 31
"Placer" "Contra Costa" 2016 85 60 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 31
"Placer" "Riverside" 2016 40 30 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 31
"Placer" "Yolo" 2016 1150 1090 60 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 57 31
"Placer" "Plumas" 2016 30 25 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 31
"Placer" "San Bernardino" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 36 31
"Placer" "Orange" 2016 80 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 31
"Placer" "Sacramento" 2016 41720 36490 3475 630 145 165 60 300 0 0 20 0 50 140 0 110 135 0 "CTPP_A302103_5YR_2016" 34 31
"Placer" "San Francisco" 2016 105 85 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 "CTPP_A302103_5YR_2016" 38 31
"Placer" "Los Angeles" 2016 175 85 15 0 0 0 0 10 0 0 0 0 30 15 0 0 25 0 "CTPP_A302103_5YR_2016" 19 31
"Placer" "Santa Clara" 2016 90 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 31
"Placer" "Santa Cruz" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 31
"Placer" "San Diego" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 31
"Placer" "Solano" 2016 220 195 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 31
"Plumas" "Santa Clara" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 32
"Plumas" "Stanislaus" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 32
"Plumas" "Lassen" 2016 390 330 35 15 0 0 10 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 32
"Plumas" "Sierra" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 46 32
"Plumas" "Los Angeles" 2016 30 20 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 19 32
"Plumas" "Placer" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 32
"Plumas" "Orange" 2016 15 10 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 32
"Plumas" "Tehama" 2016 115 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 32
"Plumas" "Plumas" 2016 6275 4860 475 90 35 0 20 10 0 0 0 0 65 235 0 45 35 410 "CTPP_A302103_5YR_2016" 32 32
"Plumas" "Kern" 2016 25 15 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 32
"Plumas" "Tuolumne" 2016 10 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 32
"Plumas" "Shasta" 2016 75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 32
"Plumas" "El Dorado" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 32
"Plumas" "Glenn" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 11 32
"Plumas" "Sacramento" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 32
"Plumas" "Butte" 2016 65 45 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 32
"Plumas" "Yuba" 2016 65 30 0 15 0 20 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 32
"Plumas" "San Mateo" 2016 85 65 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 32
"Plumas" "San Joaquin" 2016 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 39 32
"Plumas" "Riverside" 2016 10 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 32
"Plumas" "Sutter" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 32
"Riverside" "Sacramento" 2016 210 130 25 15 0 0 0 0 0 0 0 0 0 0 15 0 30 0 "CTPP_A302103_5YR_2016" 34 33
"Riverside" "Ventura" 2016 280 255 4 0 0 15 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 56 33
"Riverside" "San Bernardino" 2016 66865 57255 6520 1265 450 290 250 235 20 0 0 0 15 110 0 180 270 0 "CTPP_A302103_5YR_2016" 36 33
"Riverside" "San Mateo" 2016 15 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 41 33
"Riverside" "Napa" 2016 30 4 15 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 33
"Riverside" "Orange" 2016 14965 12605 1510 370 110 145 20 0 0 0 10 0 10 65 4 10 95 0 "CTPP_A302103_5YR_2016" 30 33
"Riverside" "Humboldt" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 33
"Riverside" "Contra Costa" 2016 20 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 7 33
"Riverside" "Imperial" 2016 1655 1370 200 10 35 10 10 15 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 13 33
"Riverside" "Riverside" 2016 641575 489170 56175 9495 4520 1655 1260 7410 45 15 195 4 3255 13330 25 2360 4905 47750 "CTPP_A302103_5YR_2016" 33 33
"Riverside" "Placer" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 33
"Riverside" "San Francisco" 2016 25 0 0 15 0 0 0 0 10 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 33
"Riverside" "Santa Clara" 2016 50 25 20 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 43 33
"Riverside" "Monterey" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 33
"Riverside" "Sonoma" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 33
"Riverside" "Nevada" 2016 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 29 33
"Riverside" "Los Angeles" 2016 15225 12275 1650 470 165 80 50 115 25 75 50 0 15 105 10 25 115 0 "CTPP_A302103_5YR_2016" 19 33
"Riverside" "Stanislaus" 2016 80 70 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 50 33
"Riverside" "San Diego" 2016 7750 6725 640 95 40 0 10 75 25 0 10 0 0 30 0 50 45 0 "CTPP_A302103_5YR_2016" 37 33
"Riverside" "Tulare" 2016 70 65 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 33
"Riverside" "Merced" 2016 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 33
"Riverside" "Santa Barbara" 2016 40 35 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 "CTPP_A302103_5YR_2016" 42 33
"Riverside" "Santa Cruz" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 33
"Riverside" "Alameda" 2016 25 10 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 33
"Riverside" "Marin" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 21 33
"Riverside" "San Joaquin" 2016 45 15 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 "CTPP_A302103_5YR_2016" 39 33
"Riverside" "Kern" 2016 180 165 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 33
"Riverside" "San Luis Obispo" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 33
"Riverside" "Tehama" 2016 4 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 33
"Riverside" "Fresno" 2016 65 40 10 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 33
"Sacramento" "Santa Clara" 2016 330 310 15 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 43 34
"Sacramento" "Tuolumne" 2016 170 170 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 34
"Sacramento" "Siskiyou" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 34
"Sacramento" "Monterey" 2016 25 10 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 27 34
"Sacramento" "Imperial" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 13 34
"Sacramento" "Contra Costa" 2016 1490 1210 100 15 30 30 10 0 0 10 80 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 7 34
"Sacramento" "San Mateo" 2016 215 190 0 0 0 0 0 10 0 0 10 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 34
"Sacramento" "Sonoma" 2016 265 220 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 34
"Sacramento" "Yuba" 2016 2620 2195 275 20 10 4 0 95 0 0 0 0 0 0 0 4 15 0 "CTPP_A302103_5YR_2016" 58 34
"Sacramento" "Glenn" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 11 34
"Sacramento" "Nevada" 2016 1455 1235 115 10 0 0 20 40 0 0 4 0 25 0 0 10 0 0 "CTPP_A302103_5YR_2016" 29 34
"Sacramento" "San Francisco" 2016 415 260 0 0 0 0 0 40 0 0 65 0 25 25 0 0 0 0 "CTPP_A302103_5YR_2016" 38 34
"Sacramento" "Madera" 2016 195 190 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 20 34
"Sacramento" "Marin" 2016 155 90 50 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 21 34
"Sacramento" "Butte" 2016 630 490 60 0 0 0 0 15 0 4 0 0 15 35 0 0 10 0 "CTPP_A302103_5YR_2016" 4 34
"Sacramento" "Merced" 2016 260 195 25 20 0 0 0 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 24 34
"Sacramento" "Solano" 2016 5575 4800 280 135 15 0 60 50 0 25 65 40 10 20 0 25 55 0 "CTPP_A302103_5YR_2016" 48 34
"Sacramento" "Calaveras" 2016 630 585 0 30 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 5 34
"Sacramento" "Colusa" 2016 190 190 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 34
"Sacramento" "Kern" 2016 140 80 0 30 0 0 0 0 0 0 0 0 10 20 0 0 0 0 "CTPP_A302103_5YR_2016" 15 34
"Sacramento" "Los Angeles" 2016 645 475 130 0 0 4 0 0 0 0 0 0 4 0 0 0 30 0 "CTPP_A302103_5YR_2016" 19 34
"Sacramento" "Riverside" 2016 250 130 45 0 20 0 0 0 0 0 0 0 0 25 0 0 30 0 "CTPP_A302103_5YR_2016" 33 34
"Sacramento" "San Luis Obispo" 2016 135 80 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 40 34
"Sacramento" "Kings" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 34
"Sacramento" "Orange" 2016 245 175 10 0 0 0 0 0 0 0 0 0 0 0 0 0 60 0 "CTPP_A302103_5YR_2016" 30 34
"Sacramento" "Santa Cruz" 2016 150 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 34
"Sacramento" "Fresno" 2016 355 295 4 45 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 10 34
"Sacramento" "Humboldt" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 34
"Sacramento" "Amador" 2016 1525 1385 115 15 4 0 0 4 0 0 0 0 0 0 0 4 0 0 "CTPP_A302103_5YR_2016" 3 34
"Sacramento" "Plumas" 2016 80 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 34
"Sacramento" "Mendocino" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 34
"Sacramento" "Modoc" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 25 34
